base_date,emd_nm,pay_amt
2018-01-26,천지동,34169
2018-01-26,표선면,15082
2018-01-26,화북동,97826
2018-01-26,효돈동,21625
2018-01-27,건입동,47663
2018-01-27,남원읍,51160
2018-01-27,노형동,255493
2018-01-27,대륜동,50846
2018-01-27,대정읍,42280
2018-01-27,대천동,49828
2018-01-27,도두동,15394
2018-01-27,동홍동,108153
2018-01-27,봉개동,11489
2018-01-27,삼도1동,77044
2018-01-27,삼도2동,34843
2018-01-27,삼양동,105522
2018-01-27,서홍동,36924
2018-01-27,성산읍,10788
2018-01-27,송산동,24153
2018-01-27,아라동,126978
2018-01-27,안덕면,12150
2018-01-27,애월읍,7324
2018-01-27,연동,204118
2018-01-27,영천동,24676
2018-01-27,예래동,16185
2018-01-27,오라동,50206
2018-01-27,외도동,96086
2018-01-27,용담1동,42841
2018-01-27,용담2동,67311
2018-01-27,이도1동,55241
2018-01-27,이도2동,248954
2018-01-27,이호동,18065
2018-01-27,일도1동,19185
2018-01-27,일도2동,163666
2018-01-27,정방동,30961
2018-01-27,중문동,52518
2018-01-27,중앙동,48875
2018-01-27,천지동,38833
2018-01-27,표선면,14274
2018-01-27,화북동,111737
2018-01-27,효돈동,18512
2018-01-28,건입동,43490
2018-01-28,남원읍,38486
2018-01-28,노형동,278289
2018-01-28,대륜동,58348
2018-01-28,대정읍,29470
2018-01-28,대천동,48349
2018-01-28,도두동,16255
2018-01-28,동홍동,111748
2018-01-28,봉개동,11782
2018-01-28,삼도1동,72198
2018-01-28,삼도2동,34102
2018-01-28,삼양동,109963
2018-01-28,서홍동,39281
2018-01-28,성산읍,9259
2018-01-28,송산동,21987
2018-01-28,아라동,127047
2018-01-28,안덕면,9711
2018-01-28,애월읍,9369
2018-01-28,연동,209767
2018-01-28,영천동,23381
2018-01-28,예래동,11467
2018-01-28,오라동,57814
2018-01-28,외도동,98704
2018-01-28,용담1동,39600
2018-01-28,용담2동,70884
2018-01-28,이도1동,48414
2018-01-28,이도2동,257172
2018-01-28,이호동,14359
2018-01-28,일도1동,21666
2018-01-28,일도2동,178115
2018-01-28,정방동,22419
2018-01-28,중문동,51506
2018-01-28,중앙동,48183
2018-01-28,천지동,35089
2018-01-28,표선면,11397
2018-01-28,화북동,102313
2018-01-28,효돈동,17740
2018-01-29,건입동,36796
2018-01-29,남원읍,47387
2018-01-29,노형동,242552
2018-01-29,대륜동,49973
2018-01-29,대정읍,38807
2018-01-29,대천동,47959
2018-01-29,도두동,13472
2018-01-29,동홍동,111352
2018-01-29,봉개동,8582
2018-01-29,삼도1동,61277
2018-01-29,삼도2동,32114
2018-01-29,삼양동,94849
2018-01-29,서홍동,45683
2018-01-29,성산읍,10967
2018-01-29,송산동,24034
2018-01-29,아라동,108756
2018-01-29,안덕면,8414
2018-01-29,애월읍,8226
2018-01-29,연동,185522
2018-01-29,영천동,33964
2018-01-29,예래동,10689
2018-01-29,오라동,49321
2018-01-29,외도동,86682
2018-01-29,용담1동,32898
2018-01-29,용담2동,58107
2018-01-29,이도1동,50371
2018-01-29,이도2동,213973
2018-01-29,이호동,13810
2018-01-29,일도1동,20585
2018-01-29,일도2동,144774
2018-01-29,정방동,25029
2018-01-29,중문동,45683
2018-01-29,중앙동,47674
2018-01-29,천지동,34437
2018-01-29,표선면,11927
2018-01-29,화북동,101679
2018-01-29,효돈동,19678
2018-01-30,건입동,41776
2018-01-30,남원읍,42523
2018-01-30,노형동,241829
2018-01-30,대륜동,55721
2018-01-30,대정읍,37310
2018-01-30,대천동,45339
2018-01-30,도두동,11346
2018-01-30,동홍동,110220
2018-01-30,봉개동,8280
2018-01-30,삼도1동,68059
2018-01-30,삼도2동,33757
2018-01-30,삼양동,97324
2018-01-30,서홍동,39742
2018-01-30,성산읍,9739
2018-01-30,송산동,21313
2018-01-30,아라동,101676
2018-01-30,안덕면,10238
2018-01-30,애월읍,7764
2018-01-30,연동,196945
2018-01-30,영천동,29726
2018-01-30,예래동,11998
2018-01-30,오라동,51523
2018-01-30,외도동,89675
2018-01-30,용담1동,38944
2018-01-30,용담2동,66280
2018-01-30,이도1동,47349
2018-01-30,이도2동,232895
2018-01-30,이호동,14170
2018-01-30,일도1동,21902
2018-01-30,일도2동,155710
2018-01-30,정방동,25103
2018-01-30,중문동,43418
2018-01-30,중앙동,47161
2018-01-30,천지동,35945
2018-01-30,표선면,13767
2018-01-30,화북동,114148
2018-01-30,효돈동,19658
2018-01-31,건입동,41070
2018-01-31,남원읍,38387
2018-01-31,노형동,227867
2018-01-31,대륜동,52584
2018-01-31,대정읍,34073
2018-01-31,대천동,44259
2018-01-31,도두동,14130
2018-01-31,동홍동,98293
2018-01-31,봉개동,10398
2018-01-31,삼도1동,63929
2018-01-31,삼도2동,38240
2018-01-31,삼양동,87733
2018-01-31,서홍동,38199
2018-01-31,성산읍,12941
2018-01-31,송산동,18942
2018-01-31,아라동,113516
2018-01-31,안덕면,7709
2018-01-31,애월읍,5981
2018-01-31,연동,180969
2018-01-31,영천동,21249
2018-01-31,예래동,12731
2018-01-31,오라동,49419
2018-01-31,외도동,81852
2018-01-31,용담1동,37933
2018-01-31,용담2동,61463
2018-01-31,이도1동,49923
2018-01-31,이도2동,211977
2018-01-31,이호동,18271
2018-01-31,일도1동,18273
2018-01-31,일도2동,147870
2018-01-31,정방동,26620
2018-01-31,중문동,45272
2018-01-31,중앙동,48218
2018-01-31,천지동,30158
2018-01-31,표선면,13522
2018-01-31,화북동,106575
2018-01-31,효돈동,17426
2018-02-01,건입동,44481
2018-02-01,남원읍,37988
2018-02-01,노형동,249317
2018-02-01,대륜동,55444
2018-02-01,대정읍,37235
2018-02-01,대천동,53003
2018-02-01,도두동,15359
2018-02-01,동홍동,114303
2018-02-01,봉개동,10412
2018-02-01,삼도1동,72044
2018-02-01,삼도2동,42859
2018-02-01,삼양동,95547
2018-02-01,서홍동,40970
2018-02-01,성산읍,10845
2018-02-01,송산동,20865
2018-02-01,아라동,124985
2018-02-01,안덕면,11394
2018-02-01,애월읍,6575
2018-02-01,연동,196061
2018-02-01,영천동,29383
2018-02-01,예래동,9364
2018-02-01,오라동,50364
2018-02-01,외도동,86411
2018-02-01,용담1동,44018
2018-02-01,용담2동,67436
2018-02-01,이도1동,52837
2018-02-01,이도2동,241635
2018-02-01,이호동,14430
2018-02-01,일도1동,22339
2018-02-01,일도2동,168851
2018-02-01,정방동,25815
2018-02-01,중문동,51051
2018-02-01,중앙동,57825
2018-02-01,천지동,37083
2018-02-01,표선면,16026
2018-02-01,화북동,103149
2018-02-01,효돈동,24343
2018-02-02,건입동,40573
2018-02-02,남원읍,43005
2018-02-02,노형동,239759
2018-02-02,대륜동,50343
2018-02-02,대정읍,38037
2018-02-02,대천동,44082
2018-02-02,도두동,18592
2018-02-02,동홍동,106926
2018-02-02,봉개동,9572
2018-02-02,삼도1동,64504
2018-02-02,삼도2동,41601
2018-02-02,삼양동,91626
2018-02-02,서홍동,37064
2018-02-02,성산읍,15162
2018-02-02,송산동,22654
2018-02-02,아라동,108233
2018-02-02,안덕면,6660
2018-02-02,애월읍,7194
2018-02-02,연동,196790
2018-02-02,영천동,25800
2018-02-02,예래동,10894
2018-02-02,오라동,47513
2018-02-02,외도동,83388
2018-02-02,용담1동,37671
2018-02-02,용담2동,56291
2018-02-02,이도1동,48989
2018-02-02,이도2동,216756
2018-02-02,이호동,16721
2018-02-02,일도1동,21703
2018-02-02,일도2동,151106
2018-02-02,정방동,25091
2018-02-02,중문동,51310
2018-02-02,중앙동,50552
2018-02-02,천지동,33166
2018-02-02,표선면,11195
2018-02-02,화북동,98452
2018-02-02,효돈동,19287
2018-02-03,건입동,30119
2018-02-03,남원읍,25987
2018-02-03,노형동,188200
2018-02-03,대륜동,43786
2018-02-03,대정읍,34850
2018-02-03,대천동,35484
2018-02-03,도두동,11910
2018-02-03,동홍동,104283
2018-02-03,봉개동,8581
2018-02-03,삼도1동,56582
2018-02-03,삼도2동,30560
2018-02-03,삼양동,80788
2018-02-03,서홍동,38393
2018-02-03,성산읍,9283
2018-02-03,송산동,24303
2018-02-03,아라동,88041
2018-02-03,안덕면,5704
2018-02-03,애월읍,5927
2018-02-03,연동,161399
2018-02-03,영천동,19560
2018-02-03,예래동,6042
2018-02-03,오라동,46220
2018-02-03,외도동,72677
2018-02-03,용담1동,29481
2018-02-03,용담2동,48969
2018-02-03,이도1동,47054
2018-02-03,이도2동,190001
2018-02-03,이호동,11535
2018-02-03,일도1동,17779
2018-02-03,일도2동,121914
2018-02-03,정방동,24639
2018-02-03,중문동,39669
2018-02-03,중앙동,53472
2018-02-03,천지동,24449
2018-02-03,표선면,10167
2018-02-03,화북동,91242
2018-02-03,효돈동,14443
2018-02-04,건입동,29477
2018-02-04,남원읍,26658
2018-02-04,노형동,228982
2018-02-04,대륜동,37069
2018-02-04,대정읍,31748
2018-02-04,대천동,39505
2018-02-04,도두동,8455
2018-02-04,동홍동,102536
2018-02-04,봉개동,7874
2018-02-04,삼도1동,57413
2018-02-04,삼도2동,27297
2018-02-04,삼양동,91961
2018-02-04,서홍동,37047
2018-02-04,성산읍,6048
2018-02-04,송산동,18444
2018-02-04,아라동,103629
2018-02-04,안덕면,6388
2018-02-04,애월읍,5666
2018-02-04,연동,169203
2018-02-04,영천동,31236
2018-02-04,예래동,6416
2018-02-04,오라동,48971
2018-02-04,외도동,80208
2018-02-04,용담1동,27752
2018-02-04,용담2동,47894
2018-02-04,이도1동,35897
2018-02-04,이도2동,191691
2018-02-04,이호동,12782
2018-02-04,일도1동,12026
2018-02-04,일도2동,126162
2018-02-04,정방동,27052
2018-02-04,중문동,36776
2018-02-04,중앙동,37835
2018-02-04,천지동,26693
2018-02-04,표선면,7695
2018-02-04,화북동,90699
2018-02-04,효돈동,14073
2018-02-05,건입동,37672
2018-02-05,남원읍,29197
2018-02-05,노형동,236980
2018-02-05,대륜동,52770
2018-02-05,대정읍,33195
2018-02-05,대천동,45985
2018-02-05,도두동,13797
2018-02-05,동홍동,113988
2018-02-05,봉개동,8444
2018-02-05,삼도1동,55413
2018-02-05,삼도2동,30912
2018-02-05,삼양동,93619
2018-02-05,서홍동,42938
2018-02-05,성산읍,8770
2018-02-05,송산동,20995
2018-02-05,아라동,101012
2018-02-05,안덕면,6622
2018-02-05,애월읍,7300
2018-02-05,연동,176413
2018-02-05,영천동,21651
2018-02-05,예래동,9744
2018-02-05,오라동,51480
2018-02-05,외도동,95090
2018-02-05,용담1동,33493
2018-02-05,용담2동,57184
2018-02-05,이도1동,44959
2018-02-05,이도2동,210140
2018-02-05,이호동,14700
2018-02-05,일도1동,17194
2018-02-05,일도2동,141730
2018-02-05,정방동,21796
2018-02-05,중문동,44877
2018-02-05,중앙동,45919
2018-02-05,천지동,31271
2018-02-05,표선면,9394
2018-02-05,화북동,104015
2018-02-05,효돈동,19597
2018-02-06,건입동,28682
2018-02-06,남원읍,32349
2018-02-06,노형동,213275
2018-02-06,대륜동,47811
2018-02-06,대정읍,36401
2018-02-06,대천동,40809
2018-02-06,도두동,10577
2018-02-06,동홍동,110324
2018-02-06,봉개동,5978
2018-02-06,삼도1동,51659
2018-02-06,삼도2동,24265
2018-02-06,삼양동,70554
2018-02-06,서홍동,39649
2018-02-06,성산읍,5781
2018-02-06,송산동,19761
2018-02-06,아라동,88150
2018-02-06,안덕면,9512
2018-02-06,애월읍,6874
2018-02-06,연동,155971
2018-02-06,영천동,25186
2018-02-06,예래동,8671
2018-02-06,오라동,41184
2018-02-06,외도동,75219
2018-02-06,용담1동,24605
2018-02-06,용담2동,43231
2018-02-06,이도1동,34769
2018-02-06,이도2동,175640
2018-02-06,이호동,12454
2018-02-06,일도1동,13382
2018-02-06,일도2동,119227
2018-02-06,정방동,24165
2018-02-06,중문동,39437
2018-02-06,중앙동,47074
2018-02-06,천지동,31665
2018-02-06,표선면,8630
2018-02-06,화북동,81300
2018-02-06,효돈동,20192
2018-02-07,건입동,44911
2018-02-07,남원읍,42088
2018-02-07,노형동,243134
2018-02-07,대륜동,54060
2018-02-07,대정읍,38565
2018-02-07,대천동,49854
2018-02-07,도두동,14690
2018-02-07,동홍동,112086
2018-02-07,봉개동,9576
2018-02-07,삼도1동,69663
2018-02-07,삼도2동,35850
2018-02-07,삼양동,108117
2018-02-07,서홍동,42450
2018-02-07,성산읍,11553
2018-02-07,송산동,23299
2018-02-07,아라동,112109
2018-02-07,안덕면,10826
2018-02-07,애월읍,8116
2018-02-07,연동,183320
2018-02-07,영천동,29067
2018-02-07,예래동,11953
2018-02-07,오라동,49005
2018-02-07,외도동,95005
2018-02-07,용담1동,36483
2018-02-07,용담2동,68588
2018-02-07,이도1동,45866
2018-02-07,이도2동,218972
2018-02-07,이호동,16460
2018-02-07,일도1동,21875
2018-02-07,일도2동,164981
2018-02-07,정방동,26741
2018-02-07,중문동,49669
2018-02-07,중앙동,50817
2018-02-07,천지동,34039
2018-02-07,표선면,15972
2018-02-07,화북동,114417
2018-02-07,효돈동,19173
2018-02-08,건입동,47091
2018-02-08,남원읍,40572
2018-02-08,노형동,249837
2018-02-08,대륜동,45951
2018-02-08,대정읍,38267
2018-02-08,대천동,43628
2018-02-08,도두동,14659
2018-02-08,동홍동,95122
2018-02-08,봉개동,11503
2018-02-08,삼도1동,70955
2018-02-08,삼도2동,42307
2018-02-08,삼양동,103015
2018-02-08,서홍동,35712
2018-02-08,성산읍,9737
2018-02-08,송산동,21298
2018-02-08,아라동,108750
2018-02-08,안덕면,9530
2018-02-08,애월읍,6531
2018-02-08,연동,195785
2018-02-08,영천동,20606
2018-02-08,예래동,9439
2018-02-08,오라동,53789
2018-02-08,외도동,88061
2018-02-08,용담1동,39600
2018-02-08,용담2동,71875
2018-02-08,이도1동,50853
2018-02-08,이도2동,233458
2018-02-08,이호동,17588
2018-02-08,일도1동,17005
2018-02-08,일도2동,172925
2018-02-08,정방동,23893
2018-02-08,중문동,48062
2018-02-08,중앙동,41572
2018-02-08,천지동,29787
2018-02-08,표선면,15255
2018-02-08,화북동,108103
2018-02-08,효돈동,17645
2018-02-09,건입동,50461
2018-02-09,남원읍,48329
2018-02-09,노형동,248109
2018-02-09,대륜동,52811
2018-02-09,대정읍,38967
2018-02-09,대천동,44274
2018-02-09,도두동,17014
2018-02-09,동홍동,110816
2018-02-09,봉개동,10677
2018-02-09,삼도1동,72225
2018-02-09,삼도2동,40117
2018-02-09,삼양동,92527
2018-02-09,서홍동,46104
2018-02-09,성산읍,12043
2018-02-09,송산동,22034
2018-02-09,아라동,113866
2018-02-09,안덕면,10460
2018-02-09,애월읍,6875
2018-02-09,연동,206364
2018-02-09,영천동,39425
2018-02-09,예래동,10347
2018-02-09,오라동,55958
2018-02-09,외도동,95548
2018-02-09,용담1동,38905
2018-02-09,용담2동,72989
2018-02-09,이도1동,57849
2018-02-09,이도2동,250135
2018-02-09,이호동,16616
2018-02-09,일도1동,22748
2018-02-09,일도2동,176417
2018-02-09,정방동,25075
2018-02-09,중문동,47668
2018-02-09,중앙동,48498
2018-02-09,천지동,34149
2018-02-09,표선면,12004
2018-02-09,화북동,101322
2018-02-09,효돈동,21243
2018-02-10,건입동,40788
2018-02-10,남원읍,41011
2018-02-10,노형동,266363
2018-02-10,대륜동,52472
2018-02-10,대정읍,37906
2018-02-10,대천동,52613
2018-02-10,도두동,14789
2018-02-10,동홍동,112106
2018-02-10,봉개동,13924
2018-02-10,삼도1동,69786
2018-02-10,삼도2동,36514
2018-02-10,삼양동,97510
2018-02-10,서홍동,40599
2018-02-10,성산읍,10518
2018-02-10,송산동,23022
2018-02-10,아라동,122954
2018-02-10,안덕면,7320
2018-02-10,애월읍,7362
2018-02-10,연동,210162
2018-02-10,영천동,20889
2018-02-10,예래동,11141
2018-02-10,오라동,51570
2018-02-10,외도동,87315
2018-02-10,용담1동,46914
2018-02-10,용담2동,68266
2018-02-10,이도1동,51316
2018-02-10,이도2동,238972
2018-02-10,이호동,14391
2018-02-10,일도1동,22990
2018-02-10,일도2동,156703
2018-02-10,정방동,28256
2018-02-10,중문동,41341
2018-02-10,중앙동,51758
2018-02-10,천지동,30469
2018-02-10,표선면,14762
2018-02-10,화북동,101980
2018-02-10,효돈동,18433
2018-02-11,건입동,42343
2018-02-11,남원읍,44949
2018-02-11,노형동,281413
2018-02-11,대륜동,55952
2018-02-11,대정읍,54273
2018-02-11,대천동,46316
2018-02-11,도두동,13153
2018-02-11,동홍동,114022
2018-02-11,봉개동,11551
2018-02-11,삼도1동,74932
2018-02-11,삼도2동,40878
2018-02-11,삼양동,98447
2018-02-11,서홍동,50770
2018-02-11,성산읍,9600
2018-02-11,송산동,19258
2018-02-11,아라동,133395
2018-02-11,안덕면,9418
2018-02-11,애월읍,7655
2018-02-11,연동,220687
2018-02-11,영천동,19814
2018-02-11,예래동,9770
2018-02-11,오라동,58332
2018-02-11,외도동,98472
2018-02-11,용담1동,40201
2018-02-11,용담2동,67251
2018-02-11,이도1동,51617
2018-02-11,이도2동,264599
2018-02-11,이호동,16669
2018-02-11,일도1동,20690
2018-02-11,일도2동,183019
2018-02-11,정방동,25690
2018-02-11,중문동,46998
2018-02-11,중앙동,38998
2018-02-11,천지동,30457
2018-02-11,표선면,12615
2018-02-11,화북동,104625
2018-02-11,효돈동,21694
2018-02-12,건입동,43016
2018-02-12,남원읍,39822
2018-02-12,노형동,252085
2018-02-12,대륜동,54319
2018-02-12,대정읍,33879
2018-02-12,대천동,49194
2018-02-12,도두동,14065
2018-02-12,동홍동,113016
2018-02-12,봉개동,8625
2018-02-12,삼도1동,67168
2018-02-12,삼도2동,33403
2018-02-12,삼양동,95416
2018-02-12,서홍동,42842
2018-02-12,성산읍,10934
2018-02-12,송산동,19570
2018-02-12,아라동,119721
2018-02-12,안덕면,8941
2018-02-12,애월읍,7438
2018-02-12,연동,194007
2018-02-12,영천동,24520
2018-02-12,예래동,9305
2018-02-12,오라동,54129
2018-02-12,외도동,86083
2018-02-12,용담1동,36429
2018-02-12,용담2동,63470
2018-02-12,이도1동,48310
2018-02-12,이도2동,228862
2018-02-12,이호동,15443
2018-02-12,일도1동,18407
2018-02-12,일도2동,156715
2018-02-12,정방동,19442
2018-02-12,중문동,43653
2018-02-12,중앙동,48043
2018-02-12,천지동,28771
2018-02-12,표선면,15809
2018-02-12,화북동,105494
2018-02-12,효돈동,24937
2018-02-13,건입동,55171
2018-02-13,남원읍,39961
2018-02-13,노형동,282325
2018-02-13,대륜동,61882
2018-02-13,대정읍,42598
2018-02-13,대천동,49902
2018-02-13,도두동,17124
2018-02-13,동홍동,139007
2018-02-13,봉개동,11953
2018-02-13,삼도1동,80194
2018-02-13,삼도2동,43033
2018-02-13,삼양동,111318
2018-02-13,서홍동,57808
2018-02-13,성산읍,12026
2018-02-13,송산동,28842
2018-02-13,아라동,122898
2018-02-13,안덕면,12737
2018-02-13,애월읍,9096
2018-02-13,연동,214670
2018-02-13,영천동,29638
2018-02-13,예래동,13678
2018-02-13,오라동,63702
2018-02-13,외도동,107892
2018-02-13,용담1동,49152
2018-02-13,용담2동,80452
2018-02-13,이도1동,59643
2018-02-13,이도2동,271256
2018-02-13,이호동,21783
2018-02-13,일도1동,22463
2018-02-13,일도2동,198157
2018-02-13,정방동,31566
2018-02-13,중문동,62357
2018-02-13,중앙동,62504
2018-02-13,천지동,37272
2018-02-13,표선면,14753
2018-02-13,화북동,124260
2018-02-13,효돈동,23805
2018-02-14,건입동,58825
2018-02-14,남원읍,50519
2018-02-14,노형동,318114
2018-02-14,대륜동,53658
2018-02-14,대정읍,43620
2018-02-14,대천동,54539
2018-02-14,도두동,15058
2018-02-14,동홍동,148689
2018-02-14,봉개동,13741
2018-02-14,삼도1동,91494
2018-02-14,삼도2동,49960
2018-02-14,삼양동,118236
2018-02-14,서홍동,61469
2018-02-14,성산읍,17531
2018-02-14,송산동,33212
2018-02-14,아라동,151918
2018-02-14,안덕면,10589
2018-02-14,애월읍,7637
2018-02-14,연동,249879
2018-02-14,영천동,37952
2018-02-14,예래동,15259
2018-02-14,오라동,64552
2018-02-14,외도동,113782
2018-02-14,용담1동,49146
